model,orientation,center_theta1_over_pi,center_theta2_over_pi,radius_over_pi,n_points,D_loc_strict,D_loc_swap,ep_exact,arg_det,max_abs_phase,eigphase_1,eigphase_2,eigphase_3,eigphase_4,schmidt_1,schmidt_2,schmidt_3,schmidt_4
BHZ,+,1.0,1.0,0.28,121,0.0012256309090851658,0.0012256309090851658,3.338156413019217e-07,6.340549829966792e-16,0.0006142979701892687,-0.0006142979701840815,-0.0006142979701655649,0.000614297970161347,0.0006142979701892687,1.9999996244572256,0.0012256308319892263,2.189747316017457e-07,1.341922698298582e-10
BHZ,+,1.0,1.0,0.285,121,0.0012362867500867888,0.0012362867500867888,3.3964536501803383e-07,-2.2896994630178255e-15,0.0006197110641503697,-0.0006197110641503697,-0.0006197110641258337,0.0006197110641266108,0.0006197110641478581,1.9999996178987791,0.0012362866698885137,2.2868047636658343e-07,1.4135605214502912e-10
BHZ,+,1.0,1.0,0.29,121,0.001245264609817764,0.001245264609817764,3.445962593298348e-07,5.678779928935951e-16,0.0006242901908466224,-0.0006242901908466224,-0.0006242901908125111,0.000624290190819061,0.0006242901908405474,1.999999612329019,0.0012452645266221851,2.3856278408278347e-07,1.4853671306984495e-10
BHZ,+,1.0,1.0,0.295,121,0.0012525144452106784,0.0012525144452106784,3.4862036827713416e-07,1.82627757317963e-15,0.0006280107221387713,-0.0006280107221387713,-0.0006280107221050477,0.0006280107221142404,0.0006280107221315266,1.999999607801893,0.0012525143591321048,2.4861602097269195e-07,1.5569963182298995e-10
BHZ,+,1.0,1.0,0.3,121,0.00125798859081216,0.00125798859081216,3.516743330618984e-07,3.618931326485053e-16,0.0006308492607270789,-0.0006308492607270789,-0.0006308492606974073,0.0006308492607063993,0.0006308492607187624,1.999999604366179,0.001257988501971393,2.5883428789450685e-07,1.6280257314604365e-10
BHZ,+,1.0,1.0,0.305,121,0.001261641833452284,0.001261641833452284,3.5371983969017464e-07,8.319489845295958e-16,0.0006327836831686059,-0.0006327836831686059,-0.0006327836831493712,0.0006327836831532575,0.0006327836831654401,1.9999996020649802,0.001261641741973393,2.692115794114061e-07,1.698237911728129e-10
BHZ,+,1.0,1.0,0.31,121,0.0012634314828820928,0.0012634314828820928,3.5472405975530325e-07,4.512462994411824e-15,0.0006337931818725254,-0.0006337931818725254,-0.000633793181851043,0.0006337931818560374,0.00063379318187201,1.9999996009352314,0.0012634313888888187,2.7974165687687727e-07,1.7671806722440406e-10
BHZ,+,1.0,1.0,0.315,121,0.0012633174383597197,0.0012633174383597197,3.5466002653213497e-07,5.867566632219988e-17,0.0006338583061716839,-0.0006338583061695252,-0.0006338583061551477,0.0006338583061525298,0.0006338583061716839,1.9999996010072694,0.0012633173419714556,2.9041816285573275e-07,1.8344041799298283e-10
BHZ,+,1.0,1.0,0.32,121,0.0012612622510035545,0.0012612622510035545,3.535070285881008e-07,1.126397965785925e-15,0.0006329610027123328,-0.0006329610027123328,-0.0006329610026852988,0.0006329610026912951,0.0006329610027075342,1.9999996023043929,0.0012612621523309384,3.012345433395594e-07,1.8996894095650353e-10
BHZ,+,1.0,1.0,0.325,121,0.0012572311819020784,0.0012572311819020784,3.512509907130676e-07,3.4208611420991075e-16,0.0006310846553519385,-0.0006310846553453074,-0.0006310846553347499,0.0006310846553288663,0.0006310846553519385,1.99999960484244,0.0012572310810421627,3.121841092519363e-07,1.9623784918232591e-10
BHZ,+,1.0,1.0,0.33,121,0.0012511922560828656,0.0012511922560828656,3.4788473089896064e-07,6.60414648315233e-17,0.0006282141250778624,-0.0006282141250778624,-0.000628214125065233,0.0006282141250657343,0.0006282141250773434,1.999999608629486,0.0012511921531138772,3.232600668015929e-07,2.022306565170904e-10
BHZ,+,1.0,1.0,0.335,121,0.0012431163121544699,0.0012431163121544699,3.4340831260119365e-07,-1.7190974121658598e-15,0.0006243357902483549,-0.0006243357902429341,-0.000624335790234282,0.000624335790226872,0.0006243357902483549,1.9999996136654612,0.0012431162071301557,3.344554460465011e-07,2.0788024169989862e-10
BHZ,+,1.0,1.0,0.34,121,0.0012329770477490188,0.0012329770477490188,3.3782926579640895e-07,-1.5972466405056453e-15,0.0006194375877898012,-0.0006194375877858396,-0.0006194375877649706,0.0006194375877595315,0.0006194375877898012,1.9999996199418963,0.0012329769406925243,3.4576319035310016e-07,2.1315488890191776e-10
BHZ,+,1.0,1.0,0.345,121,0.0012207510606733242,0.0012207510606733242,3.3116275598309306e-07,-2.1687499344134886e-15,0.0006135090561426456,-0.0006135090561426456,-0.0006135090561244671,0.0006135090561259104,0.000613509056138884,1.999999627441723,0.0012207509515706014,3.571761499371103e-07,2.1801346150684735e-10
BHZ,+,1.0,1.0,0.35,121,0.0012064178858157899,0.0012064178858157899,3.2343187762585836e-07,7.813167430745227e-16,0.0006065413808851523,-0.0006065413808801964,-0.0006065413808777884,0.0006065413808740951,0.0006065413808851523,1.999999636138972,0.0012064177746084516,3.686870408402258e-07,2.2239990737664936e-10
BHZ,+,1.0,1.0,0.4,121,0.0009448412702941229,0.0009448412702941229,1.9838327790387842e-07,1.6537742312736077e-15,0.0004790762255252867,-0.0004790762255252867,-0.0004790762254925907,0.00047907622550225017,0.00047907622551750364,1.9999997768187487,0.0009448411181555952,4.875280231642769e-07,2.3031945393395288e-10
BHZ,+,1.0,1.0,0.45,121,0.0004725664874154652,0.0004725664874154652,4.962645652442335e-08,-1.891133191884997e-15,0.00025506505913697327,-0.00025506505913697327,-0.0002550650591088847,0.0002550650591181135,0.0002550650591260927,1.9999999441702319,0.00047256609339167325,6.076904968173016e-07,1.4358676138624255e-10
BHZ,+,1.0,1.0,0.5,121,0.00018115009250037155,0.00018115009250037155,7.292294422632671e-09,-4.496864035655191e-16,0.00014432139478366815,-0.00014432139477456462,-0.0001443213947622889,0.00014432139475221745,0.00014432139478366815,1.999999991796167,0.00018114865110581494,7.225981800065994e-07,6.544482959631053e-11
BHZ,+,1.0,1.0,0.532442,121,0.0006767671019205781,0.0006767671019205781,1.0178080600553585e-07,3.844716428905159e-15,0.00035988412792790843,-0.00035988412792046945,-0.0003598841279080958,0.00035988412790434465,0.00035988412792790843,1.999999885496576,0.0006767666320633004,7.892126266721543e-07,2.670572632079033e-10
BHZ,+,1.0,1.0,0.55,121,0.0009601034615515786,0.0009601034615515786,2.0484407676275078e-07,-1.0462550964485119e-16,0.0004967768316635584,-0.0004967768316624199,-0.0004967768316501519,0.0004967768316495644,0.0004967768316635584,1.999999769550345,0.0009601030816850526,8.223837244528414e-07,3.947853847901815e-10
BHZ,+,1.0,1.0,0.6,121,0.0017872155197428642,0.0017872155197428642,7.098080237158102e-07,6.317646059073034e-16,0.0009047797221022819,-0.000904779722092498,-0.0009047797220731064,0.0009047797220640355,0.0009047797221022819,1.9999992014651753,0.0017872151137137684,9.020334368770517e-07,8.060630218078526e-10
BHZ,+,1.0,1.0,0.65,121,0.00257281813196999,0.00257281813196999,1.4709732020100494e-06,-7.689974958896562e-16,0.0012955244979951399,-0.0012955244979951399,-0.0012955244979876318,0.0012955244979881663,0.0012955244979938089,1.9999983451517227,0.002572817422630918,9.547125362221785e-07,1.2281508249952108e-09
BHZ,+,1.0,1.0,0.7,121,0.003224520864123603,0.003224520864123603,2.310555769577702e-06,2.752382740126013e-15,0.0016203877989980743,-0.0016203877989941966,-0.0016203877989938696,0.0016203877989928704,0.0016203877989980743,1.9999974006163104,0.0032245196691137747,9.746121157550057e-07,1.571328136372787e-09
BHZ,+,1.0,1.0,0.75,121,0.003657857967321339,0.003657857967321339,2.973304209557486e-06,-1.2447183041219832e-15,0.0018365434625033697,-0.0018365434624981628,-0.0018365434624899382,0.0018365434624831633,0.0018365434625033697,1.999996655018777,0.0036578563127149855,9.569351588773692e-07,1.750168186272197e-09
BHZ,+,1.0,1.0,0.8,121,0.0038068815720239354,0.0038068815720239354,3.2205070315723576e-06,2.3361846311631403e-15,0.0019108136365026413,-0.0019108136364989667,-0.0019108136364874178,0.0019108136364860441,0.0019108136365026413,1.9999963769131797,0.0038068797418628914,8.98692565315642e-07,1.7106108053941643e-09
BHZ,+,1.0,1.0,0.85,121,0.0036336594096700136,0.0036336594096700136,2.9340947168184544e-06,1.6094710200004192e-15,0.0018241679966378198,-0.0018241679966378198,-0.001824167996604844,0.0018241679966118373,0.0018241679966325578,1.999996699129824,0.003633657822331525,7.999664528237434e-07,1.4534067336765746e-09
BHZ,+,1.0,1.0,0.9,121,0.0031354304646047915,0.0031354304646047915,2.1846431026182084e-06,-2.512963795386902e-15,0.0015752621650098506,-0.0015752621650096943,-0.001575262164993761,0.0015752621649911202,0.0015752621650098506,1.9999975422689573,0.0031354294307419173,6.654068453727052e-07,1.0431670047530295e-09
BHZ,+,1.0,1.0,0.95,121,0.002348085432695504,0.002348085432695504,1.2252212649875735e-06,3.452506293008528e-15,0.0011822740508392207,-0.0011822740508300785,-0.0011822740508270367,0.0011822740508213748,0.0011822740508392207,1.9999986216237016,0.002348084973723031,5.0546154700433e-07,5.934320710865839e-10
SSH,+,1.0,1.0,0.05,121,9.95036383493889e-06,9.95036383493889e-06,2.199085358256525e-11,3.3006737545501215e-15,5.02666413578347e-06,-5.02666413578347e-06,-4.946151668790282e-06,4.946151672589202e-06,5.026664135536814e-06,1.9999999999752578,9.950287037521106e-06,3.9093707794926414e-08,1.9423248633870294e-13
SSH,+,1.0,1.0,0.1,121,3.944986826754967e-05,3.944986826754967e-05,3.4582559038653926e-10,3.107685479988848e-15,1.9930522197079493e-05,-1.9930522192199936e-05,-1.9614362707936957e-05,1.961436270618031e-05,1.9930522197079493e-05,1.9999999996109423,3.94495732231532e-05,1.525735453170578e-07,3.008254833967415e-12
SSH,+,1.0,1.0,0.15,121,8.746803746648369e-05,8.746803746648369e-05,1.7001286304700138e-09,-3.8715795494317375e-15,4.418838616169155e-05,-4.418838616169155e-05,-4.349874090088157e-05,4.349874090776087e-05,4.4188386151197624e-05,1.9999999980873513,8.746741483627268e-05,3.300249068887066e-07,1.4433621879828197e-11
SSH,+,1.0,1.0,0.175,121,0.0001179230877116887,0.0001179230877116887,3.0901779900381774e-09,-1.0134300286435659e-15,5.957028560607121e-05,-5.957028560607121e-05,-5.865047424411236e-05,5.8650474245676776e-05,5.95702856027824e-05,1.999999996523547,0.00011792227418636605,4.3801151554569624e-07,2.582737273291058e-11
SSH,+,1.0,1.0,0.18,121,0.00012449787677313724,0.00012449787677313724,3.4443739712249526e-09,-7.283286912348987e-17,6.289055309683794e-05,-6.289055309683794e-05,-6.192175497161584e-05,6.192175497259633e-05,6.289055309604161e-05,1.9999999961250774,0.00012449702370247086,4.6086356968163276e-07,2.8688943827436037e-11
SSH,+,1.0,1.0,0.185,121,0.00013122869484414186,0.00013122869484414186,3.826875606528625e-09,1.498766566651361e-15,6.628943213233129e-05,-6.628943213103094e-05,-6.527074681640588e-05,6.527074681799575e-05,6.628943213233129e-05,1.9999999956947634,0.00013122780189376784,4.84088928702892e-07,3.176075833971923e-11
SSH,+,1.0,1.0,0.19,121,0.00013811318776084968,0.00013811318776084968,4.238927875377385e-09,7.251594909929669e-16,6.976571412864483e-05,-6.976571412276992e-05,-6.869627873539892e-05,6.869627873014811e-05,6.976571412864483e-05,1.9999999952312024,0.000138112254648569,5.07667814529342e-07,3.505747877907208e-11
SSH,+,1.0,1.0,0.195,121,0.00014514894628138244,0.00014514894628138244,4.6818096560091105e-09,-2.744258000095951e-15,7.331816206647277e-05,-7.331816206647277e-05,-7.219715193019999e-05,7.219715193450887e-05,7.331816205992729e-05,1.9999999947329605,0.00014514797277705792,5.315802506883079e-07,3.857697779672366e-11
SSH,+,1.0,1.0,0.2,121,0.00015233350672556366,0.00015233350672556366,5.1567569473813056e-09,-4.082834754553761e-15,7.694551083563379e-05,-7.694551083383568e-05,-7.577214025434238e-05,7.577214024890605e-05,7.694551083563379e-05,1.999999994198644,0.0001523324926511566,5.55806022929139e-07,4.2334465307583094e-11
SSH,+,1.0,1.0,0.205,121,0.00015966435166195277,0.00015966435166195277,5.665035453085289e-09,-1.115692051667782e-15,8.064646766400087e-05,-8.064646766400087e-05,-7.941999047757075e-05,7.941999047811511e-05,8.06464676625534e-05,1.999999993626833,0.00015966329689124823,5.803247620643914e-07,4.632808024049471e-11
SSH,+,1.0,1.0,0.21,121,0.00016713891054075445,0.00016713891054075445,6.20786493815078e-09,-3.555519581317399e-15,8.441971244140473e-05,-8.44197124392232e-05,-8.313942271401947e-05,8.313942270817802e-05,8.441971244140473e-05,1.9999999930161507,0.00016713781499914265,6.051159277352082e-07,5.056888020516898e-11
SSH,+,1.0,1.0,0.215,121,0.00017475456041300013,0.00017475456041300013,6.786462256356016e-09,-3.206239510407341e-15,8.826389814572367e-05,-8.826389814572367e-05,-8.692913074324912e-05,8.6929130743277e-05,8.826389814264854e-05,1.999999992365226,0.00017475342407706872,6.301588595990841e-07,5.5059730558717666e-11
SSH,+,1.0,1.0,0.22,121,0.00018250862662505586,0.00018250862662505586,7.4020647882693736e-09,5.692803829927167e-15,9.217765124239101e-05,-9.217765123806685e-05,-9.078778243327726e-05,9.07877824350265e-05,9.217765124239101e-05,1.9999999916726716,0.00018250744952233853,6.554327327710338e-07,5.980982597410205e-11
SSH,+,1.0,1.0,0.225,121,0.00019039838350556012,0.00019039838350556012,8.055891114682684e-09,-1.2521433949376142e-15,9.61595720773653e-05,-9.61595720773653e-05,-9.471402008056838e-05,9.471402008093254e-05,9.615957207568195e-05,1.9999999909371207,0.0001903971657140058,6.80916634991821e-07,6.482026891265597e-11
SSH,+,1.0,1.0,0.23,121,0.00019842105510205473,0.00019842105510205473,8.749067840578087e-09,4.875487233682272e-16,0.00010020823531543376,-0.00010020823531163686,-9.870646081798945e-05,9.870646081485549e-05,0.00010020823531543376,1.9999999901572931,0.00019841979674950608,7.065895651436291e-07,7.009942184231571e-11
SSH,+,1.0,1.0,0.235,121,0.00020657381591052799,0.00020657381591052799,9.482823218023542e-09,-3.443444787478361e-15,0.00010432219035576504,-0.00010432219035576504,-0.0001027636969980403,0.00010276369699470489,0.00010432219035556936,1.9999999893318219,0.0002065725171741736,7.324304381717747e-07,7.56479555564341e-11
SSH,+,1.0,1.0,0.24,121,0.00021485379161289146,0.00021485379161289146,1.0258242847764146e-08,8.2241631692251845e-16,0.00010849996175959581,-0.00010849996175785907,-0.0001068842966262079,0.00010688429662520614,0.00010849996175959581,1.9999999884594737,0.00021485245271851987,7.584181443294155e-07,8.147509012347094e-11
SSH,+,1.0,1.0,0.245,121,0.00022325805983084367,0.00022325805983084367,1.1076463844893345e-08,2.2946369768860472e-15,0.00011274004967936108,-0.00011274004967877014,-0.00011106680376014614,0.00011106680376280407,0.00011274004967936108,1.9999999875389745,0.0002232566810522485,7.845315050127448e-07,8.757711035225487e-11
SSH,+,1.0,1.0,0.25,121,0.00023178365089275097,0.00023178365089275097,1.1938586021010956e-08,-1.6217567564443102e-15,0.00011704093034277228,-0.0001170409303387302,-0.00011530973890883457,0.0001153097389033502,0.00011704093034277228,1.9999999865690894,0.00023178223255096168,8.107493240397956e-07,9.395848797952106e-11
SSH,+,1.0,1.0,0.255,121,0.00024042754862044614,0.00024042754862044614,1.2845634630072784e-08,6.15179647860505e-16,0.00012140105646987526,-0.00012140105646987526,-0.00011961159946815008,0.00011961159947781597,0.00012140105646068954,1.9999999855486583,0.0002404260910828247,8.370504279303598e-07,1.0062430777192449e-10
SSH,+,1.0,1.0,0.26,121,0.00024918669111355005,0.00024918669111355005,1.3798650518500228e-08,2.818970382389838e-15,0.0001258188577575056,-0.00012581885775367945,-0.00012397086018879668,0.00012397086018813827,0.0001258188577575056,1.999999984476514,0.00024918519479303106,8.63413625597215e-07,1.0757075937596193e-10
SSH,+,1.0,1.0,0.265,121,0.00025805797154818274,0.00025805797154818274,1.4798633627164135e-08,6.65363650067803e-15,0.0001302927413276932,-0.00013029274132554642,-0.00012838597355838122,0.00012838597356332814,0.0001302927413276932,1.9999999833515336,0.0002580564369023175,8.898177669511982e-07,1.1481271913314515e-10
SSH,+,1.0,1.0,0.27,121,0.0002670382389997497,0.0002670382389997497,1.5846527201546223e-08,-9.785161246511317e-16,0.0001348210922247915,-0.0001348210922247915,-0.0001328553702932696,0.00013285537029875287,0.00013482109221905537,1.9999999821726542,0.0002670366665297836,9.162417363740528e-07,1.2233603183102212e-10
SSH,+,1.0,1.0,0.275,121,0.0002761242992733746,0.0002761242992733746,1.6943235259248013e-08,3.1465039941098874e-16,0.0001394022738760346,-0.0001394022738760346,-0.00013737745977029204,0.00013737745977183722,0.00013940227387459982,1.9999999809388564,0.0002761226895232474,9.426644771652114e-07,1.3014630328471906e-10
SSH,+,1.0,1.0,0.28,121,0.0002853129157394517,0.0002853129157394517,1.80896438075864e-08,2.3303818731392975e-15,0.0001440346286092944,-0.00014403462860906416,-0.00014195063047421513,0.00014195063047571556,0.0001440346286092944,1.9999999796491472,0.0002853112692947803,9.69064999124076e-07,1.3824210271362442e-10
SSH,+,1.0,1.0,0.285,121,0.00029460081019557584,0.00029460081019557584,1.9286580974251262e-08,-5.621739671476661e-16,0.0001487164781100198,-0.0001487164781100198,-0.0001465732505002884,0.0001465732505030665,0.00014871647810675163,1.9999999783025948,0.00029459912768253733,9.95422412305432e-07,1.4662209778533569e-10
SSH,+,1.0,1.0,0.29,121,0.0003039846637384451,0.0003039846637384451,2.0534802105645312e-08,1.6866001461115017e-15,0.00015344612394524478,-0.00015344612394524478,-0.00015124366800117476,0.0001512436680039658,0.00015344612394375362,1.9999999768983439,0.00030398294582278213,1.021715894213386e-06,1.5529429515820744e-10
SSH,+,1.0,1.0,0.295,121,0.00031346111763161974,0.00031346111763161974,2.1835071627328436e-08,-1.5126675949256655e-15,0.00015822184808265705,-0.00015822184808265705,-0.0001559602116508521,0.00015596021165174156,0.00015822184808094364,1.9999999754355413,0.00031345936501743965,1.047924753096712e-06,1.6424032264848058e-10
SSH,+,1.0,1.0,0.3,121,0.00032302677422113633,0.00032302677422113633,2.3188048666374545e-08,-4.369620628736282e-16,0.00016304191337679396,-0.00016304191337679396,-0.00016072119115257726,0.00016072119115344912,0.0001630419133753857,1.9999999739134406,0.00032302498764979863,1.0740284083011934e-06,1.7346905146274988e-10
SSH,+,1.0,1.0,0.305,121,0.000332678197836172,0.000332678197836172,2.4594386823414045e-08,-2.405495537291947e-15,0.0001679045640967311,-0.0001679045640967311,-0.00016552489773112247,0.00016552489773270917,0.0001679045640934079,1.999999972331312,0.0003326763780851153,1.1000064103908325e-06,1.8297372144075612e-10
SSH,+,1.0,1.0,0.31,121,0.00034241191573552933,0.00034241191573552933,2.6054636176948204e-08,-1.5978550219200105e-15,0.00017280802647841195,-0.00017280802647841195,-0.0001703696046055404,0.00017036960461032103,0.00017280802647203492,1.9999999706885305,0.0003424100636170842,1.1258384521182134e-06,1.9274745289214514e-10
SSH,+,1.0,1.0,0.315,121,0.00035222441898665504,0.00035222441898665504,2.756932687080709e-08,-2.3535181016375164e-16,0.00017775050918959276,-0.0001777505091863927,-0.00017525356750227033,0.0001752535674994237,0.00017775050918959276,1.9999999689845027,0.000352222535346866,1.1515043683671541e-06,2.0279393143893104e-10
SSH,+,1.0,1.0,0.32,121,0.0003621121635142638,0.0003621121635142638,2.913891843863641e-08,1.6113177635836704e-15,0.000182730203961658,-0.000182730203961658,-0.00018017502514665654,0.00018017502515028092,0.00018273020396019474,1.9999999672187114,0.00036211024923151484,1.17698420251659e-06,2.1309712352685816e-10
SSH,+,1.0,1.0,0.325,121,0.0003720715709915079,0.0003720715709915079,3.0763817222063175e-08,-1.3434121479163317e-15,0.0001877452860329529,-0.0001877452860329529,-0.00018513219982253142,0.00018513219982168236,0.00018774528603287817,1.9999999653907006,0.0003720696269755401,1.2022580910965484e-06,2.236624800170995e-10
SSH,+,1.0,1.0,0.33,121,0.0003820990298568737,0.0003820990298568737,3.2444351501699956e-08,1.0244341512987017e-15,0.00019279391476571315,-0.00019279391476571315,-0.00019012329780904004,0.00019012329781207006,0.00019279391476314026,1.999999963500099,0.0003820970570473685,1.2273064028470448e-06,2.3447354878874786e-10
SSH,+,1.0,1.0,0.335,121,0.0003921908963206734,0.0003921908963206734,3.4180815264603674e-08,2.1172576368795972e-15,0.00019787423416177288,-0.00019787423416177288,-0.00019514650997670796,0.00019514650998146032,0.00019787423415956233,1.9999999615465798,0.00039218889568597674,1.2521097003645531e-06,2.45531948719327e-10
SSH,+,1.0,1.0,0.34,121,0.00040234349535714316,0.00040234349535714316,3.597338668923397e-08,-4.843339686356011e-16,0.00020298437342275644,-0.00020298437342135847,-0.0002002000122753669,0.00020020001227423904,0.00020298437342275644,1.999999959529936,0.0004023414678931226,1.2766487061451807e-06,2.5682493321863094e-10
SSH,+,1.0,1.0,0.345,121,0.0004125531217508555,0.0004125531217508555,3.7822222835141396e-08,4.0474530236766466e-15,0.0002081224475303259,-0.00020812244752906633,-0.00020528196625104803,0.00020528196625440646,0.0002081224475303259,1.9999999574499938,0.0004125510684795205,1.3009043804689965e-06,2.6834442356769974e-10
SSH,+,1.0,1.0,0.35,121,0.0004228160411389613,0.0004228160411389613,3.972740620423249e-08,4.301518120985852e-16,0.00021328655779387392,-0.00021328655779387392,-0.00021039051962266464,0.00021039051962626982,0.00021328655779058188,1.999999955306662,0.00042281396310732346,1.3248578526928308e-06,2.800825932285019e-10
SSH,+,1.0,1.0,0.4,121,0.0005275361130006352,0.0005275361130006352,6.184317250893892e-08,-8.246869475563114e-16,0.00026593331526153686,-0.00026593331526153686,-0.00026252270844073766,0.0002625227084420232,0.0002659333152606429,1.9999999304264224,0.0005275338495341862,1.5437858701858506e-06,4.071984087836716e-10
SSH,+,1.0,1.0,0.45,121,0.0006333038900357848,0.0006333038900357848,8.912748697101038e-08,-3.0744491247484507e-15,0.00031901604266852364,-0.00031901604266852364,-0.00031519577682993154,0.00031519577682968483,0.00031901604266553276,1.999999899731561,0.0006333015640335581,1.7134973161160422e-06,5.425789677116958e-10
SSH,+,1.0,1.0,0.5,121,0.000736083180360068,0.000736083180360068,1.2040407816450562e-07,3.370351720421387e-15,0.0003705030231313657,-0.0003705030231313657,-0.0003664169599675182,0.0003664169599720279,0.0003705030231297223,1.9999998645453887,0.0007360809198158921,1.819215100752297e-06,6.695445461619893e-10
SSH,+,1.0,1.0,0.532442,121,0.0007992497350034149,0.0007992497350034149,1.41955543616253e-07,-2.9802758957935996e-16,0.0004020929504239287,-0.0004020929504239287,-0.00039792651008840717,0.0003979265100894527,0.00040209295042273866,1.9999998402999783,0.0007992475831194525,1.8477759877187974e-06,7.384172947406933e-10
SSH,+,1.0,1.0,0.55,121,0.0008318101116108455,0.0008318101116108455,1.537573099952283e-07,-3.426288082192165e-15,0.0004183582906234201,-0.00041835829062241363,-0.00041418150375841086,0.00041418150375463226,0.0004183582906234201,1.999999827022988,0.0008318080387843362,1.8489105346371838e-06,7.68969811536606e-10
SSH,+,1.0,1.0,0.6,121,0.00091652322773836,0.00091652322773836,1.8666990264648575e-07,3.901471712717257e-15,0.0004606035302142818,-0.00046060353020702235,-0.00045653249647631524,0.0004565324964739524,0.0004606035302142818,1.999999789996302,0.0009165214487434286,1.7935648748836192e-06,8.219194055250715e-10
SSH,+,1.0,1.0,0.65,121,0.0009864910327792198,0.0009864910327792198,2.1625871093888804e-07,-4.613845056082962e-15,0.0004953788128180196,-0.0004953788128180196,-0.0004916201151686437,0.0004916201151682676,0.000495378812814154,1.9999997567088732,0.0009864896268074708,1.6476540401507008e-06,8.126953541711469e-10
SSH,+,1.0,1.0,0.7,121,0.0010383307973790342,0.0010383307973790342,2.395845428715404e-07,-8.548475144069907e-16,0.0005210004598858008,-0.0005210004598854993,-0.0005177586586172145,0.0005177586586161417,0.0005210004598858008,1.9999997304672965,0.0010383298051952561,1.4098867150206698e-06,7.319628026252656e-10
SSH,+,1.0,1.0,0.75,121,0.0010691149529270824,0.0010691149529270824,2.540014109165946e-07,-3.200407357693249e-15,0.0005360144233865081,-0.0005360144233856458,-0.0005334797678503729,0.0005334797678469235,0.0005360144233865081,1.9999997142483095,0.0010691143651269535,1.0840650829880539e-06,5.794923614774659e-10
SSH,+,1.0,1.0,0.8,121,0.0010764638390627973,0.0010764638390627973,2.5750532679009234e-07,4.572133765628373e-16,0.0005392437562309792,-0.0005392437562309792,-0.000537580249981356,0.0005375802499832286,0.0005392437562299542,1.9999997103064022,0.001076463585419511,6.798184114658202e-07,3.65898823309726e-10
SSH,+,1.0,1.0,0.85,121,0.0010586246632477954,0.0010586246632477954,2.4904127209839857e-07,1.1379294723298451e-15,0.0005298299210407336,-0.0005298299210395612,-0.0005291620333577558,0.0005291620333586192,0.0005298299210407336,1.9999997198284678,0.001058624604755717,2.1294649452093757e-07,1.127131151856301e-10
SSH,+,1.0,1.0,0.9,121,0.001014535961519754,0.001014535961519754,2.2872951537738433e-07,-4.227212579204441e-15,0.0005076846482356934,-0.0005076846482349181,-0.0005072451772656444,0.0005072451772599289,0.0005076846482356934,1.999999742679209,0.00101453588593167,2.9522811868174625e-07,1.4975924050001135e-10
SSH,+,1.0,1.0,0.95,121,0.000943875341593792,0.000943875341593792,1.9797785341977044e-07,2.137403997892686e-16,0.0004729260185552387,-0.0004729260185520623,-0.0004713783181475064,0.00047137831814457,0.0004729260185552387,1.9999997772748492,0.0009438749607490342,8.181278413834551e-07,3.8610442828469886e-10
